B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
3055.5,2401.5,893,1249,1502,1908,2691,2995.5,3083.5,3179.5,260.70474,-19.44935192,-15.61997843,-12.58189879,-9.443148807,5.247345
2586,1628,620.5,891,811.5,1377.5,2710.5,3191,3284,3388,654.0539,-14.70264631,-17.62366191,-7.007456136,-11.3121802,13.262268
2555.5,1685.5,698.5,967,981.5,1487.5,2849,3322,3416,3539.5,624.7854,-15.39251025,-16.73592497,-7.452844804,-10.93403568,19.031006
2286.5,1296,503,791.5,621,1193.5,2887,3467.5,3488,3699.5,598.7957,-13.87218296,-15.36684072,-7.039001797,-9.319281266,19.58319
1852,1078,498,767,636,1127,2776,3407,3411,3545,-7.395446,-14.62467969,-14.33771176,-8.973610114,-8.468555799,9.896938
2197,1125,421.5,688,472.5,1108,3014,3615.5,3692.5,3842.5,564.3833,-13.49302196,-15.83055169,-6.843560958,-9.540453678,19.874573
1816,1095,516,762,652,1101,2638,3064,3117,3270,-6.03904,-11.84004873,-13.72532335,-5.215762132,-8.343860806,6.7243323
1622,898,454,707,549,1042,2511,3108,3111,3291,-5.785445,-13.23547358,-14.03158561,-7.013378611,-8.469971156,13.172948
2198,1091.5,423.5,689,461,1069.5,3039,3638.5,3663,3904,518.9721,-14.53582686,-15.27347951,-8.026781095,-9.274795387,18.223846
2214,1083,414.5,672.5,444,1060,3059.5,3698,3733.5,3946.5,499.84018,-15.16444108,-14.65280295,-8.714496264,-8.343737849,16.629425
2203.5,1076.5,414.5,666,448,1083,3055,3688,3727,3928,478.82376,-15.2734726,-14.75064293,-8.727541836,-8.420332339,18.034271
2526,1595,560.5,871,844.5,1379.5,2871,3339.5,3442.5,3537.5,459.43164,-16.12921783,-14.79395319,-9.902277951,-8.732714767,14.270752
2688,1810.5,644,942,981,1449,2770.5,3237.5,3307.5,3455,439.72342,-16.66692919,-14.42537358,-10.55306742,-8.673074114,10.940491
2042,1131,510.5,770.5,631.5,1218,2560.5,3014.5,3107,3280.5,-20.07589,-14.93921043,-15.98885842,-9.405589986,-8.939154446,6.314905
3264.5,2523.5,902,1257.5,1544.5,1925.5,2835.5,3243,3288.5,3469.5,424.0163,-17.08173625,-16.36302347,-10.48237165,-10.73139978,9.457001
3061,2367,903.5,1250,1521.5,1897.5,2778.5,3092,3163.5,3283.5,399.32474,-17.45376438,-16.32799887,-11.36304336,-10.93536167,11.458954
3236.5,2501,892.5,1242.5,1532.5,1929,2747,3160,3243,3377.5,370.82242,-18.49295237,-16.17723709,-12.26096479,-10.14561444,13.111481
2031,1111.5,444.5,686.5,570.5,1072.5,2376,2753,2855.5,3027,-19.730322,-15.57978086,-15.36027743,-9.737418144,-10.051354,4.6128387
1838,1026,502,768,635,1176,2777,3343,3348,3536,-15.813785,-13.75602886,-14.68454604,-8.321001476,-7.66471163,5.1382513
2175,1263,495,777,637,1211,2664,3208,3212,3437,-10.930691,-15.04149138,-14.99366788,-6.143576958,-8.305527682,12.527376
1509,851,496,719,625,1127,2268,2720,2700,2828,-18.650412,-14.23361612,-14.56103688,-7.871403046,-8.46256527,7.4962606
1894,1194,582,815,755,1174,2483,2929,2924,3060,-17.076094,-14.44082435,-14.66792832,-0.312407287,-8.911166192,11.142079
1936,1229,637,925,831,1314,2252,2565,2634,2756,-17.557117,-14.96191663,-14.55503031,-7.342577497,-8.986285061,10.935052
1010,566,449,657,518,945,1485,1690,1659,1724,-12.622384,-17.09086241,-16.73948328,-10.50094336,-9.830155475,10.88073
1695,921,495,776,640,1183,2435,2906,2963,3033,-12.824543,-15.3519567,-15.51417794,-8.669833358,-8.945439324,11.463226
1587,963,563,842,730,1271,2582,3008,3031,3153,-10.631507,-15.41206891,-15.46189489,-8.782684638,-8.510474754,17.026949
3122,2533,971.5,1331,1658,1992,2446.5,2685,2729.5,2869,296.26843,-20.06711792,-14.08158461,-13.87513814,-7.639261727,10.64679
2421,1339,459.5,725.6,568,1145.5,2727.666667,3234,3396.5,3525,777.5974,-12.19559359,-17.38039413,-5.434556647,-11.81412507,10.94165
1730,1048,491,745,685,1168,2500,3027,3013,3172,-14.411866,-15.07142645,-14.88833045,-8.498771551,-9.407228746,5.7062883
2459,1965.5,777,1054.5,1144.5,1508,2203.5,2459.5,2516,2621,335.9559,-17.89696401,-14.98509962,-11.58159667,-7.834636737,9.238068
2325.333333,1452,545,806,733,1219,2354,2803,2870,3023,756.46747,-14.1195745,-16.23546231,-7.625502744,-9.498999701,9.978394
2283,1326,406.3333333,697.5,567.4,1094.666667,2428,2783,2933,3031.333333,947.4617,-15.37470353,-12.32469293,-8.818894398,-6.336903729,8.768372
2965,2304.5,874,1144,1370.5,1717,2455,2759,2834,2943,515.0704,-19.88544369,-12.8533076,-13.63282662,-5.562115851,12.1475525
2292.666667,1273,367.1666667,661.5,537.6666667,1079.333333,2481,2913,2976,3158,983.0403,-15.15912149,-12.48241412,-8.37238453,-6.088491887,10.473755
1740,858,396,626,418,990,2851,3461,3512,3635,-14.464773,-14.86621583,-14.26994741,-8.499164822,-8.239287296,8.002935
2639,1944.5,742,1008,1149.5,1509.5,2395,2721,2815,2945.5,551.76843,-15.39343889,-18.45909361,-9.162813373,-12.00450069,12.484741
1991,1170,423,723,579,1125,2493,2950,3027,3106,352.7569,-15.38348626,-16.63542053,-8.180638178,-9.703323449,4.5009155
2026.5,1047.428571,331.0909091,562,369,911.6,2552,2967,3036,3174,1058.2177,-14.09537375,-15.04454204,-7.793475746,-8.816695291,14.272705
2224,1201,425,769,554,1233,2842,3402,3457,3649,363.17618,-12.64129425,-17.86878727,-5.696411931,-11.69033657,21.749847
2009,1260,507,749,627,1200,2778,3193,3248,3403,-20.684414,-13.0952831,-14.34343477,-7.374433935,-6.611027349,17.308235
1912,937,330,549.4285714,367.8,911.375,2444,2857.5,2956.333333,3058.333333,1084.6083,-13.56290682,-15.3532643,-7.244259483,-9.093565835,7.6812744
1938.5,1052,331.9047619,559.2,399.8947368,909.6666667,2321,2745.666667,2801,2995.5,1093.6829,-13.78670327,-15.04312065,-7.757206321,-9.314497118,9.131592
2190.375,1229.888889,397,685.8333333,590.6,1137.888889,2458.5,2828,2911,3029.8,1108.362,-15.21759083,-15.86640284,-9.174314883,-10.1871467,5.6450195
2753,1757,771.5,1166.5,1138,1740,2966,3367.5,3462.5,3614,455.33685,-16.83372538,-17.47449109,-10.29508632,-10.62823836,13.669769
2033.714286,1103.666667,364.8947368,647,464.1818182,1043.8,2452,2842,2888.5,3064.5,1128.1102,-14.30628521,-13.92545387,-8.494593155,-8.636315931,6.494873
2124.5,1139,495,753.5,571.5,1154,2950,3543,3610.5,3791.5,435.0632,-15.01474944,-15.11653327,-8.803651532,-8.573600944,19.298767
2098,1073,361.4285714,616.5,425.5,1005.2,2677,3146,3283.333333,3376.5,1148.9695,-13.63090472,-14.65828913,-6.905817995,-8.704782886,8.4001465
2080.5,1015.5,445.5,685,471,1059,3029.5,3619.5,3665,3821.5,416.65863,-15.19551667,-14.82568984,-8.452540608,-8.416737006,17.217133
2191.6,1165,402,656.8,470.6666667,1035,2613.5,2996,3168,3238,1191.2341,-13.97907087,-14.20925013,-7.318763952,-8.375398223,10.307373
1646,817,411,624,452,879,2450,3004,3033,3180,-16.544468,-15.41523075,-14.46042279,-8.502288677,-8.04289427,2.9913416
1629,767,371,559,352,877,2487,3129,3141,3445,-21.228592,-14.51318697,-14.15272085,-9.017937446,-8.37067749,9.512182
1709,990,459,737,634,1062,2346,2809,2764,2994,-14.396978,-12.85158483,-14.2702894,-4.065973067,-8.330679797,11.494777
2159,1109,445.5,751.5,483.5,1200.5,2895,3397.5,3454,3643.5,320.4919,-16.77286499,-12.97274141,-10.00652709,-6.138998886,18.820984
2247.5,1167,448.5,758.5,498,1233.5,2959,3471,3586,3704.5,299.5565,-16.91010141,-12.41184388,-10.56487924,-5.777334075,13.907074
2360,1512,503,763,724,1224,2416,2886,2943,3132,420.25656,-15.49207196,-15.12267444,-8.518533361,-8.816483929,12.974823
1758,1080,583,877,759,1339,2606,2950,2931,3135,-19.90165,-16.09511335,-15.6845764,-9.022614341,-8.535639973,6.4431677
2478,1648,705,970,981.5,1437,2574,2941,3017.5,3162,231.2767,-14.38460012,-16.58648671,-7.942454844,-10.50060127,17.123306
2286,1576,528,796,828,1278,2482,2879,2930,3116,435.53766,-15.76634515,-14.39050268,-8.860046517,-8.309077395,12.6154785
2190,1355,428,711,594,1120,2343,2660,2767,2893,478.15512,-16.47975166,-14.29133733,-10.12440194,-7.701695975,8.539429
1865,1183,538,777,679,1126,2406,2835,2794,2994,-19.733543,-13.8459417,-13.29538103,-8.277356432,-6.243751841,11.903777
1736,1015,548,880,772,1266,2372,2776,2895,3018,-20.16128,-16.26422955,-15.86329423,-8.678131525,-8.936554116,10.25819
2265,1417,436,727,622,1127,2403,2694,2813,2890,507.03433,-16.16995424,-14.35582525,-10.29317932,-8.38722731,8.542236
1747,987,450,698,521,1035,2554,3172,3173,3334,-21.747244,-14.33816791,-13.78039884,-8.627566975,-7.485073535,13.653943
2664,2018.5,758.5,1052,1130.5,1558,2488.5,2807,2882.5,3006.5,222.48659,-18.65973615,-13.82438914,-12.21874017,-6.698263598,4.0343475
2220,1436,494,755,813,1156,2609,3099,3076,3335,467.7236,-16.21175439,-15.17150497,-8.731148515,-8.455493465,12.975037
1900,1099,496,808,656,1207,2394,2671,2707,2909,-22.90959,-15.29100435,-14.64627956,-8.967051726,-7.696609514,10.2330885
2677.5,2077.5,769.5,1081.5,1199.5,1619.5,2457.5,2762.5,2816,2924.5,235.05534,-18.45075479,-13.49425413,-12.01765403,-7.307321708,12.584061
1746,967,607,919,878,1383,2566,2919,2997,3201,-25.106884,-16.24702067,-15.79724378,-9.190778514,-9.698070381,8.816624
1647,868,400,718,489,1021,2351,2712,2735,2812,-20.390028,-16.68382793,-14.7202875,-10.1886731,-7.870870771,20.625774
2230,1299.333333,461.8333333,688,623.1666667,1098,2420,2776,2831,3035,1904.8895,-16.966897,-12.88467511,-11.12017365,-6.969272638,12.698486
1791,1137,582,819,730,1186,2390,2883,2866,2985,-22.696892,-14.0524797,-14.72813464,-7.579017737,-7.351849336,12.273883
1458,696,358,587,413,881,2335,2769,2826,2869,-22.208508,-14.94729315,-14.13780743,-8.521704233,-8.35169923,15.562566
1654,825,357,539,337,860,2407,2911,3002,3163,-23.307146,-14.40092779,-15.25396675,-8.980703872,-9.590655848,9.427483
1449,768,415,655,482,981,2402,2856,2897,3012,-22.160332,-15.76978267,-15.18738858,-9.04344125,-8.702547336,13.113491
2361,1637,630,908,1011.5,1427.5,2534,2925,3049,3163,431.91705,-17.57564171,-13.85421982,-11.67157643,-8.698200149,13.816376
1599,832,440,725,529,1077,2415,2779,2900,3054,-21.818817,-16.04968913,-14.73388302,-9.328608431,-8.072795918,5.9971657
1842,919.5,402.5,637,429.5,994,2566,3061,3108,3250.5,462.16077,-15.63470494,-12.25328051,-10.06025355,-7.041152224,15.216064
1667,827,377,663,452,1032,2845,3457,3484,3632,-21.075253,-15.76925324,-14.78079023,-9.57523098,-7.994587783,4.565258
1636,826,391,631,463,987,2635,3185,3222,3461,-19.71285,-15.54885264,-14.3849317,-9.640799395,-8.306479237,7.3570137
1617,794,378,594,443,925,2666,3339,3429,3574,-18.576036,-15.00085457,-14.25590915,-9.428282214,-8.429603706,6.7944565
2104,1071,401,659.5,438.5,1035,2999,3700.5,3713,4008,-21.358194,-14.62685232,-14.15470733,-8.47702087,-7.85929173,16.412933
1602,787,364,584,418,889,2717,3365,3361,3647,-22.910046,-14.66058921,-14.62884325,-8.797582048,-8.900763688,4.2254753
1987.5,938.5,368,608,388.5,987,2873,3506,3615.5,3768,447.23282,-15.94885452,-12.37389494,-9.226453628,-5.647515978,16.150513
2062,958.5,356,622.5,372.5,993.5,3078,3825,3836.5,4093.5,-19.911127,-14.23491736,-14.50342324,-8.274679953,-8.136191642,6.2283
2791.5,1970,807,1165.857143,1160.166667,1713.571429,2770.25,3116,3176.5,3344,1881.3853,-10.014186,-19.72157864,-2.184417261,-13.8360478,7.1467285
2682,1761,782.6,1106.75,1100.833333,1650.4,2680,2956,2986.5,3124.333333,1845.2083,-10.73855707,-19.11892518,-3.180600045,-13.18062117,8.125
2614,1705,723.4285714,1043.25,1072.666667,1620.4,2743,3094.75,3185.25,3314,1813.0022,-11.53933309,-18.87681432,-4.439307134,-12.54985737,8.674072
1489,774,431,655,499,938,1960,2270,2349,2453,-22.234558,-16.02537786,-15.13196923,-10.07770371,-9.33363548,14.014807
2389,1522,596,848,927,1316,2436,2861,2975,3132,696.10315,-16.8828047,-15.59840313,-10.23826859,-10.45966749,10.288452
1904,905.5,457,680.5,534.5,967.5,2250,2629,2730,2911,-25.349009,-17.04030236,-15.62645128,-10.43579824,-10.16783116,4.553652
1751,910.5,462,734,543.5,1124.5,2295,2680.5,2694,2917,-25.77779,-17.21044056,-16.06762597,-11.09300286,-9.934118625,7.0583305
2981,2306,888,1202.5,1456,1852.5,2536,2848.5,2905,3091.5,298.76895,-17.1615025,-17.2626968,-10.20090776,-11.8272856,3.164215
2818,2154,814,1239,1421,1873,2667,2955,3008,3099,569.6729,-18.62245302,-14.0130961,-12.09727891,-6.595686158,6.8878784
3392.5,2713.5,1008,1336.5,1693,2015.5,2528.5,2820,2919.5,3072,229.78532,-21.05359264,-17.29571196,-13.5849847,-10.41624146,12.424438
1496,774,450,693,516,1016,2149,2465,2450,2507,-25.31848,-16.43949112,-14.98910233,-10.49384726,-8.528454918,12.41831
2710.5,1641,463,707.5,626,1178.5,2739.5,3207.5,3253,3518,1612.3785,-14.94762033,-16.91732525,-8.645729486,-10.7284448,5.684204
2502,1698,590,944,876,1424,2629,2996,3053,3181,553.0763,-15.18720421,-16.27522111,-7.802198508,-9.920701359,4.203125
2781.5,1716,468.5,744.5,668.5,1239,2673.5,3069,3128,3399.5,1550.0007,-14.14486109,-16.84990776,-8.566923896,-11.0331753,5.9405518
2578.5,1441.5,385.5,598,519,1053,2665,3216.5,3254,3540,1515.4104,-14.81568528,-15.43348597,-8.611131531,-9.171344616,16.316528
2596.5,1527.5,402.5,629.5,547,1067.5,2570.5,3032.5,3084.5,3366.5,1491.8552,-14.87203704,-15.41673561,-8.82719555,-9.292841591,15.104248
2068,1174,392,657,495,1133,2611,3081,3146,3392,132.78853,-15.78479064,-12.98797933,-9.798004968,-6.580587389,11.451263
3011,2299,830,1116,1357,1659,2690,2989,3120,3279,465.8681,-18.08865439,-18.43117591,-10.32487738,-11.38240175,8.146301
2941,2316,882,1180,1406,1734,2810,3135,3270,3426,460.15237,-16.92757214,-17.39179195,-8.175870403,-11.74101378,11.195374
2407,1791,715,1120,1063,1616,2590,2873,2941,3055,478.47028,-17.62895348,-15.1166407,-11.08006227,-7.674732536,2.3213196
2634,1857,638,951,1007,1444,2766,3091,3144,3297,563.4684,-17.51578426,-14.70817729,-10.55607355,-9.421151512,15.244812
2663,2001,765,1113,1156,1651,2832,3263,3367,3448,461.54126,-16.21453266,-15.01328779,-9.799891227,-7.97297759,11.653595
2553.5,1497.5,443.5,663,602.5,1099.5,2697.5,3201.5,3280,3472.5,1251.6671,-14.58969648,-14.61847756,-8.580595404,-8.29924315,6.7854004
2664,1961,825,1251,1245,1838,2651,2927,2929,3108,420.2107,-17.61508043,-15.54866144,-11.20556053,-8.819859704,7.6738586
2373,1609,563,799,820,1269,2378,2701,2776,2855,491.0204,-18.0746229,-12.8435459,-11.85737319,-5.749284252,12.185699
2211,1499,480,712,693,1121,2245,2552,2628,2795,490.03317,-17.42448948,-13.89116746,-11.49506978,-7.451466806,17.805023
2810.5,1851.5,577,853.5,888.5,1431,2642,3063,3191.5,3345,1329.5371,-15.08883615,-16.32283772,-8.621719337,-9.952324402,4.5720215
2768.5,1761.5,579,866.5,899.5,1409.5,2895.5,3345.5,3407.5,3563,1419.0492,-13.93178125,-16.06872991,-7.809225091,-9.310025471,8.238647
2965,1998,725,1028,1087.5,1614.5,2832,3209,3313,3470,1446.3715,-14.74539605,-17.10520952,-8.278314326,-8.695673809,5.2788086
2588.5,1348.5,440,668.5,492.5,1113,3166,3769,3813.5,4030.5,1569.4417,-11.56616955,-16.73514094,-5.104910856,-10.72641316,5.031494
2918,2285,955,1367,1509,1964,2897,3149,3184,3277,396.878,-18.1271804,-15.42016511,-11.26241563,-8.457914526,6.609436
2716,2017,743,1029,1134,1481,2508,2864,2971,3040,394.1622,-16.81325553,-17.11915167,-8.954373039,-11.80619523,7.6595764
2731,2075,902,1284,1388,1886,2767,3010,3085,3174,376.1735,-17.53252348,-14.98803895,-10.90390561,-8.259856399,11.177795
2440,1910,677,878,1025,1375,2013,2246,2371,2452,415.55652,-13.81604929,-18.12549921,-5.755188245,-12.12770144,12.900909
2283,1621,632,951,972,1474,2565,2949,3043,3121,375.34875,-16.25445124,-16.91856323,-9.35821332,-9.500995998,5.183838
1587,1010,465,690,590,1018,2072,2369,2456,2514,650.93695,-11.74602947,-16.93129209,-6.36263284,-11.960582,15.342957
2192.4,1299.75,416.8947368,672.8095238,671.3125,1121.375,2609.5,3141.333333,3178.75,3343.666667,1107.4073,-16.69482278,-14.4829374,-9.728708065,-7.713040289,15.083862
2099,1305,465,705,637,1106,2249,2594,2673,2778,385.29385,-16.11274308,-14.92787669,-9.548340712,-8.997294152,7.2010193
1703,1130,532,749,710,1089,2102,2406,2482,2542,831.86743,-15.47716882,-15.50631803,-9.495347325,-9.892490483,6.1066284
2130.111111,1263.666667,410.3157895,654,615.25,1074.3,2490,2988,3092,3209,990.76276,-15.38318169,-16.11494733,-7.73083876,-9.711643999,14.853943
2293,1589,584,853,848,1259,2324,2604,2695,2825,377.66013,-17.23516346,-14.06268391,-10.90732681,-8.918706786,5.253235
2430,1684,641,935,913,1413,2396,2690,2738,2831,350.45407,-17.97532025,-14.29333903,-11.11727701,-7.986191143,10.717163
2598,1853.5,534,786.5,845,1214,2110,2424,2441.5,2633,1560.5137,-18.74355651,-13.85544313,-12.84279902,-5.072278919,8.372681
2448.5,1326,474,713.4444444,589,1131.555556,2418,2860,2997.166667,3112.333333,945.03436,-13.49324865,-18.04871635,-6.786076543,-11.86945149,8.56781
2354,1597,553,765,830,1164,2190,2510,2575,2684,328.25635,-17.06548049,-15.3595825,-11.15243155,-9.583976285,8.2960205
2343,1657,610,896,879,1341,2233,2487,2633,2676,653.1274,-18.96574999,-13.04815436,-12.71268746,-5.887352611,2.5803833
2645,1905,640,868,1013,1319,2201,2493,2576,2764,308.95016,-17.22488642,-16.28917385,-9.956689922,-9.582844184,11.172516
2124,1242,431.3333333,686.2307692,590.25,1066.2,2292.5,2650.333333,2678.333333,2860.333333,897.4372,-15.23936527,-15.6630562,-8.945778558,-9.949393942,6.5598145
2612,1796,627,846,930,1289,2433,2801,2956,3062,644.495,-18.7167924,-15.14685179,-12.53209699,-9.671059583,8.170044
1908,1125.333333,425.3333333,664.2,517.5,1015.5,2229,2616,2665,2825,874.9715,-15.30891974,-15.14709413,-9.535890706,-9.802880233,5.8685913
2033,1188,435,676.6666667,557.6666667,1052.285714,2261.5,2621,2667,2819.5,854.3812,-16.33048966,-14.92960594,-10.76433811,-9.372337391,6.0700073
2289,1679,586,778,908,1179,1912,2186,2246,2412,329.14383,-14.94222803,-16.78368942,-8.239386505,-11.52193505,18.092194
2220,1510,483,688,700,1076,2064,2290,2426,2461,534.92773,-18.49803335,-13.50681908,-12.34967588,-6.987635699,8.099548
2167,1423,464,675,656,1063,2092,2382,2480,2553,536.2448,-16.88858362,-14.12008714,-11.10448812,-8.252573813,10.113739
2311,1513.5,587.5,872,853.5,1304,2290.5,2603,2733,2859.333333,751.48395,-14.33504813,-17.86930765,-5.859487494,-11.77668352,4.8588257
2230,1455,514,778,741,1225,2195,2525,2536,2761,734.2031,-17.34989502,-15.64690752,-10.63340142,-9.019184976,5.1328125
2113,1415,445,649,627,1019,1963,2206,2296,2442,488.24887,-16.2335977,-16.20373611,-10.20902732,-10.24823033,7.304367
3091,2483,967,1265,1558,1817,2672,2947,3025,3253,328.23007,-19.95825783,-15.71259016,-12.02258919,-10.46675029,10.321259
2110,1406,445,655,627,1022,1997,2225,2256,2447,468.41638,-16.1113981,-15.90470768,-9.968351255,-10.18058544,6.509308
1393.333333,846,343,523,423,775.5714286,1627,1873,1952,2023.5,968.78406,-12.93492027,-15.02714163,-8.050184625,-10.20825718,11.642761
2582,1888,672,921,1037,1405,2401,2676,2825,2962,438.74112,-16.1047459,-16.13458021,-9.267489873,-11.05503874,5.723816
2103,1296,473.1111111,725.8333333,616.875,1115.333333,2350,2744,2793.5,2939,895.9048,-15.25555698,-15.04555303,-10.07117401,-9.221387151,9.389465
2012,1287,469.4285714,693.4,643.8571429,1066.5,1924,2198,2290,2375.25,877.35297,-15.47124561,-15.36878459,-10.47129608,-9.821239198,10.571655
2227,1464.5,538.5,827.1666667,763.6666667,1268,2201,2492,2582,2693.666667,823.6494,-15.70900357,-16.05052725,-9.876954285,-10.0376402,8.923767
2839,2207,827,1083,1343,1605,2340,2588,2650,2859,307.96957,-17.65386546,-15.52326796,-11.12977071,-10.27719337,10.974335
2678.8,1956.5,692.6666667,1001,1083,1515,2308,2571.5,2633,2772.75,792.49286,-17.83395491,-14.43319308,-11.99611179,-6.979598185,3.980835
1578,952,346.5,529,452.75,816,1673,1906,1987,2067,805.5738,-14.31309687,-14.06808222,-10.13405839,-9.031846437,8.9552
1719,1094,426,650,649,989,1850,2126,2239,2302,533.7868,-13.36715597,-15.96548512,-8.319094389,-10.76178798,8.967712
2333.5,1503.5,659.5,920.5,850,1405,2705,3204.5,3294,3431.5,-3.1810322,-14.37992357,-15.88546215,-8.786622997,-8.22862652,6.3842306
2314,1769,592,803,903,1184,1832,2055,2118,2244,298.41858,-17.18543574,-16.55487142,-9.794386305,-10.53631477,17.260254
1890,1233,461,707,690,1062,2012,2280,2326,2462,516.1956,-16.23743441,-14.05875587,-10.87544441,-9.330910787,12.577728
2072,1558,523,717,795,1105,1726,1945,1979,2115,288.25388,-16.0950331,-16.34565158,-9.328127923,-10.59464939,12.616089
2289,1849,652,870,1031,1283,1835,2011,2069,2150,295.69202,-15.90574649,-14.67864645,-10.8641934,-8.895152305,16.087402
1775,1243,409,584,559,888,1544,1757,1808,1909,298.47556,-15.90875771,-15.24677051,-10.19683684,-9.677082382,9.361176
3518,2826,1165,1513,1947,2230,2820,3160,3275,3392,295.83902,-17.49608183,-19.32510699,-9.723154399,-13.49597577,11.721817
3062.5,2298.5,967.5,1291,1595,1927.5,2537,2818,2937,2986.5,399.36066,-18.41135886,-18.38588838,-10.95836409,-12.7083827,9.09903
2713,1992.75,660.625,908.8181818,1013.2,1426.25,2448.6,2762,2919.5,3015.25,921.70044,-16.70656715,-17.61415245,-10.47357967,-11.03146009,6.991699
2716.5,1528,485,774.5,648,1243.5,3080,3681.5,3739,3951,1174.7245,-11.38805903,-18.04563467,-4.331514772,-11.57261733,9.568237
2262,1170.857143,397.1428571,688.2222222,459.7142857,1045.75,3223.875,3955,4046.666667,4200.5,883.9629,-14.66745261,-15.94465455,-8.564829789,-9.623781056,8.583435
2655.5,1371.5,412.5,693.5,525.5,1198,3417,4115,4175,4399.5,1171.8569,-11.56567253,-17.30895014,-5.009185237,-10.70636195,7.7697754
2220.8,1235.4,429.375,682.5,507.125,1109.75,3065.333333,3695,3751,3893,837.2822,-13.76544657,-16.95850332,-7.606349675,-10.53898299,9.889709
2255,1052,337.5,529.5,371,881,3047,3691.5,3777,3963.5,1693.8593,-13.9028903,-14.71311649,-8.046424567,-8.456503222,24.115723
2069.5,1289.6,441.6666667,695,630.1666667,1114.5,2675.5,3244,3419,3522,999.42834,-15.33987165,-17.05219358,-8.952929931,-10.48190499,17.54535
2202,1592.5,529.5,731.5,859.5,1153,1840.5,2077,2194,2308,492.6393,-17.75935405,-14.25064908,-11.79615205,-6.820692509,11.8714905
2581.5,1216,379.5,663,447.5,1093,3785,4629.5,4696,4933,1140.6125,-8.872085217,-19.56429831,-1.718658547,-12.8441772,8.322632
2715.5,1306.5,421,736.5,492,1214,3918,4826.5,4898,5110,1135.7539,-9.917764587,-19.01213072,-2.393331583,-12.23820235,9.80957
3013,2008,709.5,1071,1011.5,1634.5,3081,3552,3668.5,3808.5,1050.966,-11.07554911,-20.88466547,-2.083094746,-14.27819808,7.182373
2414.5,1756.5,615,896,880.5,1342.5,2270,2626.5,2699.5,2836.5,993.3721,-16.37631858,-14.07343485,-10.60437659,-6.979773435,8.431824
2770.5,2044.5,676,935,969.5,1368.5,2212,2511,2628,2749.5,1028.0109,-16.42553306,-13.80204076,-10.30645483,-4.840162608,10.035522
2289.5,1520,583,821,841.5,1247,2307,2604.5,2714,2856.5,409.96402,-15.05311208,-16.95700082,-8.304269695,-11.05033118,6.4501343
2130.25,1128.6,343.3333333,605.125,471.5,992.6666667,2843.111111,3478.166667,3627,3745.2,1033.526,-14.59907751,-15.59411032,-7.730090457,-9.100923605,23.922241
2560,1720.5,496,770.5,751.5,1245.5,2384.5,2773,2895,3053,1080.5021,-17.24717791,-13.70476109,-11.29170824,-6.16008625,9.672852
2454.5,1546.5,435.5,693.5,653,1186.5,2570,3028.5,3204.5,3325,1125.4412,-15.11388058,-15.12384912,-9.65583463,-8.684503485,10.3927
2631,1842,643.5,887.5,1044,1362,2172,2447.5,2585,2764.5,386.07663,-15.32892185,-17.17019628,-9.312898788,-11.68156922,10.199554
2631,1842,643.5,887.5,1044,1362,2172,2447.5,2585,2764.5,386.07663,-15.32892185,-17.17019628,-9.312898788,-11.68156922,7.6267395
2564.5,1791.5,620,897.5,976,1413,2434,2824.5,2912,3109,1109.4369,-16.95919935,-16.7234442,-9.50067719,-10.6580885,7.220581
3346,2540,945.25,1318.5,1759,2020.333333,2477.5,2764.333333,2832.4,3029,1118.9905,-19.78151508,-17.59662435,-12.80452771,-11.84936843,8.987549
2320,1163,345,574.5,418.5,979,3039,3777.5,3840.5,4042.5,1279.779,-16.85964889,-10.15594653,-10.6900995,-3.795980602,12.470825
2703.333333,1890,680.4,933.4285714,1123.75,1436.714286,2327.2,2673.333333,2709.8,2852.5,1028.5204,-19.35859568,-16.31196445,-13.37814169,-10.27951538,16.963806
3077.5,2244.5,791.5,1029,1252.5,1612.5,2593,2928.5,3087,3280,428.89557,-18.37976099,-16.96570414,-11.45379805,-10.91925086,7.7875977
2325.5,1166.857143,352.7222222,607.6111111,414.1176471,923.0909091,2844.625,3498.666667,3611.75,3762.5,999.01855,-18.3666926,-11.9401994,-11.97191782,-4.895773286,13.88678
2234.666667,1076.777778,349.2173913,609.1538462,405.6923077,923,2985.333333,3661.5,3820.5,3869.333333,984.5436,-14.24075017,-15.9427746,-7.462451099,-10.40890369,13.834045
2258.333333,1104.285714,352.7083333,661.1666667,412.0625,992.8333333,2979.142857,3552,3693,3804.8,972.952,-14.47167528,-16.11859381,-7.830935477,-9.764238568,14.294983
1906,934,309.5,481,346.5,733.5,2604.5,3238,3294,3430.5,1107.7191,-15.52589648,-13.78978128,-9.541533912,-7.293294792,39.60132
2313.333333,1366,453.3333333,678,617.8,1114.4,2269,2619.5,2713.5,2860.5,843.1224,-17.96703744,-13.1410351,-11.82179571,-5.402609211,9.677429
2071.5,1109.5,366.5,563,444.5,917,2538.5,3051.5,3132.5,3315.5,1068.0571,-15.57146426,-14.00190279,-9.126572554,-7.501259578,35.454468
2198,1257.285714,437.5454545,654.1176471,587.3333333,1037.444444,2177,2522,2616.333333,2745,836.42664,-18.01203412,-13.23063341,-11.67626864,-6.404774021,10.095947
